d	I	I-SM.IPFV.1SG	ndi
i	I	I-SM.IPFV.1SG	ndi
k	B	B-LEX	khel
h	I	I-LEX	khel
e	I	I-LEX	khel
l	I	I-LEX	khel
e	B	B-APPL	el
l	I	I-APPL	el
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.1	m
a	B	B-LEX	alusi
l	I	I-LEX	alusi
u	I	I-LEX	alusi
s	I	I-LEX	alusi
i	I	I-LEX	alusi
*	O	O	O
w	B	B-AS.1	we
e	I	I-AS.1	we
n	B	B-10.LEX	nkomo
k	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
m	I	I-10.LEX	nkomo
o	I	I-10.LEX	nkomo
*	O	O	O
z	B	B-AS.10	zi
i	I	I-AS.10	zi
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
m	B	B-PRO.1SG	mna
n	I	I-PRO.1SG	mna
a	I	I-PRO.1SG	mna
*	O	O	O
Y	B	B-SM.PST.9	Ya
a	I	I-SM.PST.9	Ya
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
l	B	B-DEM.9.PROX	le
e	I	I-DEM.9.PROX	le
*	O	O	O
l	B	B-DEM.1.PROX	lo
o	I	I-DEM.1.PROX	lo
*	O	O	O
u	B	B-AUG	u
n	B	B-1a.LEX	nyana
y	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
n	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
w	B	B-SM.PST.1	we
e	I	I-SM.PST.1	we
j	B	B-LEX	ji
i	I	I-LEX	ji
*	O	O	O
u	B	B-SM.2SG	u
z	B	B-FUT	zo
o	I	I-FUT	zo
t	B	B-LEX	tshov
s	I	I-LEX	tshov
h	I	I-LEX	tshov
o	I	I-LEX	tshov
v	I	I-LEX	tshov
a	B	B-FV	a
*	O	O	O
l	B	B-DEM.9.PROX	le
e	I	I-DEM.9.PROX	le
*	O	O	O
n	B	B-9.LEX	ntombi
t	I	I-9.LEX	ntombi
o	I	I-9.LEX	ntombi
m	I	I-9.LEX	ntombi
b	I	I-9.LEX	ntombi
i	I	I-9.LEX	ntombi
*	O	O	O
i	B	B-SM.9	i
t	B	B-LEX	tshon
s	I	I-LEX	tshon
h	I	I-LEX	tshon
o	I	I-LEX	tshon
n	I	I-LEX	tshon
e	B	B-SBJV	e
*	O	O	O
a	B	B-DEM.16.PROX	apha
p	I	I-DEM.16.PROX	apha
h	I	I-DEM.16.PROX	apha
a	I	I-DEM.16.PROX	apha
*	O	O	O
L	B	B-DEM.9.DST	La
a	I	I-DEM.9.DST	La
*	O	O	O
n	B	B-9.LEX	ntombazana
t	I	I-9.LEX	ntombazana
o	I	I-9.LEX	ntombazana
m	I	I-9.LEX	ntombazana
b	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
z	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
n	I	I-9.LEX	ntombazana
a	I	I-9.LEX	ntombazana
*	O	O	O
y	B	B-SM.PST.9	ya
a	I	I-SM.PST.9	ya
t	B	B-LEX	thath
h	I	I-LEX	thath
a	I	I-LEX	thath
t	I	I-LEX	thath
h	I	I-LEX	thath
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
n	B	B-1a.LEX	nyana
y	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
n	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
*	O	O	O
k	B	B-1a.AS	ka
a	I	I-1a.AS	ka
N	B	B-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
b	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
t	I	I-1a.LEX	Ntabatha
h	I	I-1a.LEX	Ntabatha
a	I	I-1a.LEX	Ntabatha
*	O	O	O
y	B	B-SM.PST.9	ya
a	I	I-SM.PST.9	ya
m	B	B-OM.1	m
t	B	B-LEX	thi
h	I	I-LEX	thi
i	I	I-LEX	thi
*	O	O	O
p	B	B-DEM.16.DST	pha
h	I	I-DEM.16.DST	pha
a	I	I-DEM.16.DST	pha
*	O	O	O
e	B	B-LOC	e
m	B	B-NCP.6	ma
a	I	I-NCP.6	ma
n	B	B-LEX	nz
z	I	I-LEX	nz
i	B	B-LOC	ini
n	I	I-LOC	ini
i	I	I-LOC	ini
*	O	O	O
p	B	B-LEX	phela
h	I	I-LEX	phela
e	I	I-LEX	phela
l	I	I-LEX	phela
a	I	I-LEX	phela
p	B	B-LEX	phela
h	I	I-LEX	phela
e	I	I-LEX	phela
l	I	I-LEX	phela
a	I	I-LEX	phela
*	O	O	O
n	B	B-INSTR	nga
g	I	I-INSTR	nga
a	I	I-INSTR	nga
i	B	B-AUG	i
n	B	B-9.LEX	ntsomi
t	I	I-9.LEX	ntsomi
s	I	I-9.LEX	ntsomi
o	I	I-9.LEX	ntsomi
m	I	I-9.LEX	ntsomi
i	I	I-9.LEX	ntsomi
*	O	O	O
k	B	B-LEX	ke
e	I	I-LEX	ke
*	O	O	O
n	B	B-LEX	ngoku
g	I	I-LEX	ngoku
o	I	I-LEX	ngoku
k	I	I-LEX	ngoku
u	I	I-LEX	ngoku
*	O	O	O
i	B	B-SM.9	i
p	B	B-LEX	phel
h	I	I-LEX	phel
e	I	I-LEX	phel
l	I	I-LEX	phel
i	B	B-REC.DJ	ile
l	I	I-REC.DJ	ile
e	I	I-REC.DJ	ile
*	O	O	O
i	B	B-AUG	i
n	B	B-9.LEX	ntsomi
t	I	I-9.LEX	ntsomi
s	I	I-9.LEX	ntsomi
o	I	I-9.LEX	ntsomi
m	I	I-9.LEX	ntsomi
i	I	I-9.LEX	ntsomi
*	O	O	O
i	B	B-SM.9	i
p	B	B-LEX	phel
h	I	I-LEX	phel
e	I	I-LEX	phel
l	I	I-LEX	phel
i	B	B-REC.DJ	ile
l	I	I-REC.DJ	ile
e	I	I-REC.DJ	ile
*	O	O	O
i	B	B-AUG	i
n	B	B-9.LEX	ntsomi
t	I	I-9.LEX	ntsomi
s	I	I-9.LEX	ntsomi
o	I	I-9.LEX	ntsomi
m	I	I-9.LEX	ntsomi
i	I	I-9.LEX	ntsomi
*	O	O	O
A	B	B-RC.2	Aba
b	I	I-RC.2	Aba
a	I	I-RC.2	Aba
y	B	B-COP.9	yi
i	I	I-COP.9	yi
s	B	B-9.LEX	six
i	I	I-9.LEX	six
x	I	I-9.LEX	six
*	O	O	O
u	B	B-LEX	uhm
h	I	I-LEX	uhm
m	I	I-LEX	uhm
*	O	O	O
a	B	B-AUG	a
b	B	B-NCP.2	ba
a	I	I-NCP.2	ba
n	B	B-LEX	ntwana
t	I	I-LEX	ntwana
w	I	I-LEX	ntwana
a	I	I-LEX	ntwana
n	I	I-LEX	ntwana
a	I	I-LEX	ntwana
*	O	O	O
b	B	B-2	ba
a	I	I-2	ba
m	B	B-POSS.1SG	m
*	O	O	O
b	B	B-SM.2	ba
a	I	I-SM.2	ba
y	B	B-COP.9	yi
i	I	I-COP.9	yi
s	B	B-9.LEX	six
i	I	I-9.LEX	six
x	I	I-9.LEX	six
*	O	O	O
k	B	B-LEX	kodwa
o	I	I-LEX	kodwa
d	I	I-LEX	kodwa
w	I	I-LEX	kodwa
a	I	I-LEX	kodwa
*	O	O	O
m	B	B-NCP.1	m
n	B	B-LEX	nye
y	I	I-LEX	nye
e	I	I-LEX	nye
*	O	O	O
i	B	B-AUG	ii
i	I	I-AUG	ii
n	B	B-NCP.10.LEX	ntombi
t	I	I-NCP.10.LEX	ntombi
o	I	I-NCP.10.LEX	ntombi
m	I	I-NCP.10.LEX	ntombi
b	I	I-NCP.10.LEX	ntombi
i	I	I-NCP.10.LEX	ntombi
*	O	O	O
z	B	B-SM.10	zi
i	I	I-SM.10	zi
y	B	B-COP.9	yi
i	I	I-COP.9	yi
f	B	B-9.LEX	five
i	I	I-9.LEX	five
v	I	I-9.LEX	five
e	I	I-9.LEX	five
*	O	O	O
e	B	B-LEX	eh
h	I	I-LEX	eh
*	O	O	O
m	B	B-1a	m
n	B	B-LEX	nye
y	I	I-LEX	nye
e	I	I-LEX	nye
*	O	O	O
u	B	B-AUG	u
n	B	B-1a.LEX	nyana
y	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
n	I	I-1a.LEX	nyana
a	I	I-1a.LEX	nyana
*	O	O	O
n	B	B-COP.1	ngu
g	I	I-COP.1	ngu
u	I	I-COP.1	ngu
l	B	B-PRO.5	lo
o	I	I-PRO.5	lo
*	O	O	O
u	B	B-SM.1	u
n	B	B-COP.1	ngu
g	I	I-COP.1	ngu
u	I	I-COP.1	ngu
N	B	B-1.LEX	Ntakozuko
t	I	I-1.LEX	Ntakozuko
a	I	I-1.LEX	Ntakozuko
k	I	I-1.LEX	Ntakozuko
o	I	I-1.LEX	Ntakozuko
z	I	I-1.LEX	Ntakozuko
u	I	I-1.LEX	Ntakozuko
k	I	I-1.LEX	Ntakozuko
o	I	I-1.LEX	Ntakozuko
*	O	O	O
u	B	B-SM.1	u
z	B	B-FUT	zo
o	I	I-FUT	zo
t	B	B-LEX	thath
h	I	I-LEX	thath
a	I	I-LEX	thath
t	I	I-LEX	thath
h	I	I-LEX	thath
a	B	B-FV	a
*	O	O	O
i	B	B-AUG	ii
i	I	I-AUG	ii
n	B	B-10.LEX	ntambo
t	I	I-10.LEX	ntambo
a	I	I-10.LEX	ntambo
m	I	I-10.LEX	ntambo
b	I	I-10.LEX	ntambo
o	I	I-10.LEX	ntambo
*	O	O	O
u	B	B-LEX	uhum
h	I	I-LEX	uhum
u	I	I-LEX	uhum
m	I	I-LEX	uhum
*	O	O	O
n	B	B-INSTR	nga
g	I	I-INSTR	nga
a	I	I-INSTR	nga
u	B	B-INF	uku
k	I	I-INF	uku
u	I	I-INF	uku
p	B	B-LEX	phatha
h	I	I-LEX	phatha
a	I	I-LEX	phatha
t	I	I-LEX	phatha
h	I	I-LEX	phatha
a	I	I-LEX	phatha
*	O	O	O
u	B	B-LEX	uhm
h	I	I-LEX	uhm
m	I	I-LEX	uhm
*	O	O	O
u	B	B-INF	uku
k	I	I-INF	uku
u	I	I-INF	uku
p	B	B-LEX	phatha
h	I	I-LEX	phatha
a	I	I-LEX	phatha
t	I	I-LEX	phatha
h	I	I-LEX	phatha
a	I	I-LEX	phatha
*	O	O	O
a	B	B-SM.SBJV.1	a
b	B	B-LEX	be
e	I	I-LEX	be
y	B	B-COP.9	yi
i	I	I-COP.9	yi
n	B	B-9.LEX	nkosi
k	I	I-9.LEX	nkosi
o	I	I-9.LEX	nkosi
s	I	I-9.LEX	nkosi
i	I	I-9.LEX	nkosi
*	O	O	O
N	B	B-SM.1SG	Ndi
d	I	I-SM.1SG	Ndi
i	I	I-SM.1SG	Ndi
m	B	B-OM.1	m
n	B	B-LEX	nikez
i	I	I-LEX	nikez
k	I	I-LEX	nikez
e	I	I-LEX	nikez
z	I	I-LEX	nikez
e	B	B-SBJV	e
*	O	O	O
a	B	B-SM.SBJV.1	a
p	B	B-LEX	phumez
h	I	I-LEX	phumez
u	I	I-LEX	phumez
m	I	I-LEX	phumez
e	I	I-LEX	phumez
z	I	I-LEX	phumez
e	B	B-SBJV	e
*	O	O	O
u	B	B-1	u
R	B	B-LEX	Rhulumente
h	I	I-LEX	Rhulumente
u	I	I-LEX	Rhulumente
l	I	I-LEX	Rhulumente
u	I	I-LEX	Rhulumente
m	I	I-LEX	Rhulumente
e	I	I-LEX	Rhulumente
n	I	I-LEX	Rhulumente
t	I	I-LEX	Rhulumente
e	I	I-LEX	Rhulumente
*	O	O	O
a	B	B-SM.SBJV.1	a
m	B	B-OM.1	m
n	B	B-LEX	nik
i	I	I-LEX	nik
k	I	I-LEX	nik
e	B	B-SBJV	e
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
n	B	B-AS.COP	ne
e	I	I-AS.COP	ne
i	B	B-10.LEX	izatifikethi
z	I	I-10.LEX	izatifikethi
a	I	I-10.LEX	izatifikethi
t	I	I-10.LEX	izatifikethi
i	I	I-10.LEX	izatifikethi
f	I	I-10.LEX	izatifikethi
i	I	I-10.LEX	izatifikethi
k	I	I-10.LEX	izatifikethi
e	I	I-10.LEX	izatifikethi
t	I	I-10.LEX	izatifikethi
h	I	I-10.LEX	izatifikethi
i	I	I-10.LEX	izatifikethi
*	O	O	O
z	B	B-AS.10	zo
o	I	I-AS.10	zo
k	B	B-INF	ku
u	I	I-INF	ku
p	B	B-LEX	phatha
h	I	I-LEX	phatha
a	I	I-LEX	phatha
t	I	I-LEX	phatha
h	I	I-LEX	phatha
a	I	I-LEX	phatha
*	O	O	O
u	B	B-LEX	uhm
h	I	I-LEX	uhm
m	I	I-LEX	uhm
*	O	O	O
a	B	B-AUG	a
m	B	B-NCP.6	ma
a	I	I-NCP.6	ma
n	B	B-LEX	ntombazana
t	I	I-LEX	ntombazana
o	I	I-LEX	ntombazana
m	I	I-LEX	ntombazana
b	I	I-LEX	ntombazana
a	I	I-LEX	ntombazana
z	I	I-LEX	ntombazana
a	I	I-LEX	ntombazana
n	I	I-LEX	ntombazana
a	I	I-LEX	ntombazana
*	O	O	O
w	B	B-6	wa
a	I	I-6	wa
k	B	B-POSS.2SG	kho
h	I	I-POSS.2SG	kho
o	I	I-POSS.2SG	kho
*	O	O	O
e	B	B-SM.PRT.6	e
n	B	B-LEX	nza
z	I	I-LEX	nza
a	I	I-LEX	nza
n	B	B-LEX	ni
i	I	I-LEX	ni
*	O	O	O
a	B	B-AUG	a
m	B	B-NCP.6	ma
a	I	I-NCP.6	ma
n	B	B-LEX	ntombazana
t	I	I-LEX	ntombazana
o	I	I-LEX	ntombazana
m	I	I-LEX	ntombazana
b	I	I-LEX	ntombazana
a	I	I-LEX	ntombazana
z	I	I-LEX	ntombazana
a	I	I-LEX	ntombazana
n	I	I-LEX	ntombazana
a	I	I-LEX	ntombazana
*	O	O	O
a	B	B-SM.6	a
y	B	B-DJ	ya
a	I	I-DJ	ya
p	B	B-LEX	phangel
h	I	I-LEX	phangel
a	I	I-LEX	phangel
n	I	I-LEX	phangel
g	I	I-LEX	phangel
e	I	I-LEX	phangel
l	I	I-LEX	phangel
a	B	B-FV	a
*	O	O	O
e	B	B-SM.PRT.6	e
n	B	B-LEX	nza
z	I	I-LEX	nza
a	I	I-LEX	nza
n	B	B-LEX	ni
i	I	I-LEX	ni
*	O	O	O
a	B	B-AUG	a
b	B	B-NCP.2	ba
a	I	I-NCP.2	ba
b	B	B-LEX	bini
i	I	I-LEX	bini
n	I	I-LEX	bini
i	I	I-LEX	bini
*	O	O	O
a	B	B-SM.6	a
y	B	B-DJ	ya
a	I	I-DJ	ya
n	B	B-LEX	nes
e	I	I-LEX	nes
s	I	I-LEX	nes
a	B	B-FV	a
*	O	O	O
k	B	B-LOC	ku
u	I	I-LOC	ku
i	B	B-AUG	i
s	B	B-9.LEX	staff
t	I	I-9.LEX	staff
a	I	I-9.LEX	staff
f	I	I-9.LEX	staff
f	I	I-9.LEX	staff
*	O	O	O
n	B	B-9.LEX	nurse
u	I	I-9.LEX	nurse
r	I	I-9.LEX	nurse
s	I	I-9.LEX	nurse
e	I	I-9.LEX	nurse
*	O	O	O
a	B	B-AUG	a
m	B	B-NCP.6	ma
a	I	I-NCP.6	ma
t	B	B-LEX	thathu
h	I	I-LEX	thathu
a	I	I-LEX	thathu
t	I	I-LEX	thathu
h	I	I-LEX	thathu
u	I	I-LEX	thathu
*	O	O	O
z	B	B-COP.10	zi
i	I	I-COP.10	zi
t	B	B-9.LEX	tishalakazi
i	I	I-9.LEX	tishalakazi
s	I	I-9.LEX	tishalakazi
h	I	I-9.LEX	tishalakazi
a	I	I-9.LEX	tishalakazi
l	I	I-9.LEX	tishalakazi
a	I	I-9.LEX	tishalakazi
k	I	I-9.LEX	tishalakazi
a	I	I-9.LEX	tishalakazi
z	I	I-9.LEX	tishalakazi
i	I	I-9.LEX	tishalakazi
*	O	O	O
u	B	B-LEX	uhm
h	I	I-LEX	uhm
m	I	I-LEX	uhm
*	O	O	O
M	B	B-1.LEX	Mzukulwana
z	I	I-1.LEX	Mzukulwana
u	I	I-1.LEX	Mzukulwana
k	I	I-1.LEX	Mzukulwana
u	I	I-1.LEX	Mzukulwana
l	I	I-1.LEX	Mzukulwana
w	I	I-1.LEX	Mzukulwana
a	I	I-1.LEX	Mzukulwana
n	I	I-1.LEX	Mzukulwana
a	I	I-1.LEX	Mzukulwana
*	O	O	O
l	B	B-COP.5	li
i	I	I-COP.5	li
g	B	B-5.LEX	gqwetha
q	I	I-5.LEX	gqwetha
w	I	I-5.LEX	gqwetha
e	I	I-5.LEX	gqwetha
t	I	I-5.LEX	gqwetha
h	I	I-5.LEX	gqwetha
a	I	I-5.LEX	gqwetha
*	O	O	O
a	B	B-IDEO	ah
h	I	I-IDEO	ah
*	O	O	O
e	B	B-LEX	enkosi
n	I	I-LEX	enkosi
k	I	I-LEX	enkosi
o	I	I-LEX	enkosi
s	I	I-LEX	enkosi
i	I	I-LEX	enkosi
*	O	O	O
k	B	B-LEX	kakhulu
a	I	I-LEX	kakhulu
k	I	I-LEX	kakhulu
h	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
l	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
*	O	O	O
m	B	B-1.LEX	mamkhulu
a	I	I-1.LEX	mamkhulu
m	I	I-1.LEX	mamkhulu
k	I	I-1.LEX	mamkhulu
h	I	I-1.LEX	mamkhulu
u	I	I-1.LEX	mamkhulu
l	I	I-1.LEX	mamkhulu
u	I	I-1.LEX	mamkhulu
*	O	O	O
u	B	B-LEX	uhum
h	I	I-LEX	uhum
u	I	I-LEX	uhum
m	I	I-LEX	uhum
*	O	O	O
u	B	B-SM.2SG	u
s	B	B-OM.1PL	si
i	I	I-OM.1PL	si
n	B	B-LEX	nced
c	I	I-LEX	nced
e	I	I-LEX	nced
d	I	I-LEX	nced
i	B	B-REC.DJ	ile
l	I	I-REC.DJ	ile
e	I	I-REC.DJ	ile
*	O	O	O
k	B	B-LEX	kakhulu
a	I	I-LEX	kakhulu
k	I	I-LEX	kakhulu
h	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
l	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
*	O	O	O
Y	B	B-LEX	Yes
e	I	I-LEX	Yes
s	I	I-LEX	Yes
*	O	O	O
s	B	B-SM.1PL	si
i	I	I-SM.1PL	si
y	B	B-DJ	ya
a	I	I-DJ	ya
b	B	B-LEX	bulel
u	I	I-LEX	bulel
l	I	I-LEX	bulel
e	I	I-LEX	bulel
l	I	I-LEX	bulel
a	B	B-FV	a
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
y	B	B-DJ	ya
a	I	I-DJ	ya
i	B	B-LEX	imb
m	I	I-LEX	imb
b	I	I-LEX	imb
i	B	B-PASS	iw
w	I	I-PASS	iw
a	B	B-FV	a
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
i	B	B-LEX	imb
m	I	I-LEX	imb
b	I	I-LEX	imb
i	B	B-PASS	iw
w	I	I-PASS	iw
e	B	B-SBJV	e
*	O	O	O
k	B	B-LEX	kakhulu
a	I	I-LEX	kakhulu
k	I	I-LEX	kakhulu
h	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
l	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
*	O	O	O
u	B	B-SM.2SG	u
i	B	B-LEX	imb
m	I	I-LEX	imb
b	I	I-LEX	imb
e	B	B-SBJV	e
*	O	O	O
u	B	B-SM.2SG	u
i	B	B-LEX	ihl
h	I	I-LEX	ihl
l	I	I-LEX	ihl
e	B	B-SBJV	e
*	O	O	O
u	B	B-SM.2SG	u
i	B	B-LEX	ihl
h	I	I-LEX	ihl
l	I	I-LEX	ihl
e	B	B-SBJV	e
*	O	O	O
u	B	B-SM.2SG	u
i	B	B-LEX	ihl
h	I	I-LEX	ihl
l	I	I-LEX	ihl
e	B	B-SBJV	e
*	O	O	O
u	B	B-SM.2SG	u
i	B	B-LEX	imb
m	I	I-LEX	imb
b	I	I-LEX	imb
e	B	B-SBJV	e
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
d	B	B-LEX	de
e	I	I-LEX	de
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
v	B	B-LEX	vel
e	I	I-LEX	vel
l	I	I-LEX	vel
e	B	B-SBJV	e
*	O	O	O
u	B	B-AUG	u
d	B	B-11.LEX	donga
o	I	I-11.LEX	donga
n	I	I-11.LEX	donga
g	I	I-11.LEX	donga
a	I	I-11.LEX	donga
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
l	B	B-LEX	lingan
i	I	I-LEX	lingan
n	I	I-LEX	lingan
g	I	I-LEX	lingan
a	I	I-LEX	lingan
n	I	I-LEX	lingan
a	B	B-FV	a
*	O	O	O
u	B	B-AUG	u
d	B	B-11.LEX	donga
o	I	I-11.LEX	donga
n	I	I-11.LEX	donga
g	I	I-11.LEX	donga
a	I	I-11.LEX	donga
*	O	O	O
e	B	B-RC.11	eli
l	I	I-RC.11	eli
i	I	I-RC.11	eli
n	B	B-LEX	ngaka
g	I	I-LEX	ngaka
a	I	I-LEX	ngaka
k	I	I-LEX	ngaka
a	I	I-LEX	ngaka
*	O	O	O
o	B	B-DEM.11.DST	ola
l	I	I-DEM.11.DST	ola
a	I	I-DEM.11.DST	ola
*	O	O	O
d	B	B-11.LEX	donga
o	I	I-11.LEX	donga
n	I	I-11.LEX	donga
g	I	I-11.LEX	donga
a	I	I-11.LEX	donga
*	O	O	O
l	B	B-SM.11	lu
u	I	I-SM.11	lu
s	B	B-ALR	so
o	I	I-ALR	so
v	B	B-LEX	vel
e	I	I-LEX	vel
l	I	I-LEX	vel
a	B	B-FV	a
*	O	O	O
u	B	B-SM.2SG	u
h	B	B-LEX	hamb
a	I	I-LEX	hamb
m	I	I-LEX	hamb
b	I	I-LEX	hamb
a	B	B-FV	a
*	O	O	O
n	B	B-INSTR	nga
g	I	I-INSTR	nga
a	I	I-INSTR	nga
l	B	B-DEM.9.DST	la
a	I	I-DEM.9.DST	la
*	O	O	O
l	B	B-9.LEX	leveli
e	I	I-9.LEX	leveli
v	I	I-9.LEX	leveli
e	I	I-9.LEX	leveli
l	I	I-9.LEX	leveli
i	I	I-9.LEX	leveli
*	O	O	O
k	B	B-LEX	ke
e	I	I-LEX	ke
*	O	O	O
n	B	B-LEX	ngoku
g	I	I-LEX	ngoku
o	I	I-LEX	ngoku
k	I	I-LEX	ngoku
u	I	I-LEX	ngoku
*	O	O	O
p	B	B-LEX	phantsi
h	I	I-LEX	phantsi
a	I	I-LEX	phantsi
n	I	I-LEX	phantsi
t	I	I-LEX	phantsi
s	I	I-LEX	phantsi
i	I	I-LEX	phantsi
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
v	B	B-LEX	vel
e	I	I-LEX	vel
l	I	I-LEX	vel
e	B	B-SBJV	e
*	O	O	O
i	B	B-AUG	i
l	B	B-9.LEX	level
e	I	I-9.LEX	level
v	I	I-9.LEX	level
e	I	I-9.LEX	level
l	I	I-9.LEX	level
*	O	O	O
k	B	B-LEX	ke
e	I	I-LEX	ke
*	O	O	O
n	B	B-LEX	ngoku
g	I	I-LEX	ngoku
o	I	I-LEX	ngoku
k	I	I-LEX	ngoku
u	I	I-LEX	ngoku
*	O	O	O
u	B	B-SM.2SG	u
b	B	B-LEX	bon
o	I	I-LEX	bon
n	I	I-LEX	bon
a	B	B-FV	a
*	O	O	O
n	B	B-LEX	njengoba
j	I	I-LEX	njengoba
e	I	I-LEX	njengoba
n	I	I-LEX	njengoba
g	I	I-LEX	njengoba
o	I	I-LEX	njengoba
b	I	I-LEX	njengoba
a	I	I-LEX	njengoba
*	O	O	O
k	B	B-LOC	ku
u	I	I-LOC	ku
l	B	B-NCP.5	li
i	I	I-NCP.5	li
g	B	B-LEX	gca
c	I	I-LEX	gca
a	I	I-LEX	gca
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
k	B	B-LEX	kho
h	I	I-LEX	kho
o	I	I-LEX	kho
*	O	O	O
i	B	B-AUG	i
n	B	B-9.LEX	ngca
g	I	I-9.LEX	ngca
c	I	I-9.LEX	ngca
a	I	I-9.LEX	ngca
*	O	O	O
k	B	B-LEX	kanje
a	I	I-LEX	kanje
n	I	I-LEX	kanje
j	I	I-LEX	kanje
e	I	I-LEX	kanje
*	O	O	O
n	B	B-SM.1SG	nde
d	I	I-SM.1SG	nde
e	I	I-SM.1SG	nde
m	B	B-LEX	mb
b	I	I-LEX	mb
a	B	B-FV	a
*	O	O	O
a	B	B-DEM.16.PROX	apha
p	I	I-DEM.16.PROX	apha
h	I	I-DEM.16.PROX	apha
a	I	I-DEM.16.PROX	apha
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
p	B	B-LEX	phush
h	I	I-LEX	phush
u	I	I-LEX	phush
s	I	I-LEX	phush
h	I	I-LEX	phush
e	B	B-SBJV	e
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.3	m
h	B	B-LEX	hlaba
l	I	I-LEX	hlaba
a	I	I-LEX	hlaba
b	I	I-LEX	hlaba
a	I	I-LEX	hlaba
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
w	B	B-OM.3	wu
u	I	I-OM.3	wu
p	B	B-LEX	phush
h	I	I-LEX	phush
u	I	I-LEX	phush
s	I	I-LEX	phush
h	I	I-LEX	phush
e	B	B-APPL	el
l	I	I-APPL	el
e	B	B-SBJV	e
*	O	O	O
n	B	B-LOC	nga
g	I	I-LOC	nga
a	I	I-LOC	nga
p	B	B-DEM.16.PROX	pha
h	I	I-DEM.16.PROX	pha
a	I	I-DEM.16.PROX	pha
*	O	O	O
n	B	B-SM.1SG	nde
d	I	I-SM.1SG	nde
e	I	I-SM.1SG	nde
k	B	B-LEX	kh
h	I	I-LEX	kh
e	B	B-SBJV	e
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.3	m
h	B	B-LEX	hlaba
l	I	I-LEX	hlaba
a	I	I-LEX	hlaba
b	I	I-LEX	hlaba
a	I	I-LEX	hlaba
*	O	O	O
k	B	B-LEX	kodeske
o	I	I-LEX	kodeske
d	I	I-LEX	kodeske
e	I	I-LEX	kodeske
s	I	I-LEX	kodeske
k	I	I-LEX	kodeske
e	I	I-LEX	kodeske
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
v	B	B-LEX	vel
e	I	I-LEX	vel
l	I	I-LEX	vel
e	B	B-SBJV	e
*	O	O	O
l	B	B-DEM.9.PROX	le
e	I	I-DEM.9.PROX	le
*	O	O	O
n	B	B-9.LEX	ndawo
d	I	I-9.LEX	ndawo
a	I	I-9.LEX	ndawo
w	I	I-9.LEX	ndawo
